Time of day, ping, download, upload
Sel Nov  8 02:45:01 ,34.413 ,16.54 ,13.99;
Sel Nov  8 03:00:01 ,33.444 ,15.43 ,14.29;
Sel Nov  8 03:15:01 ,42.073 ,10.07 ,13.27;
Sel Nov  8 03:30:01 ,35.984 ,16.26 ,13.65;
Sel Nov  8 03:45:01 ,40.523 ,16.60 ,7.03;
Sel Nov  8 04:00:01 ,38.428 ,15.39 ,5.99;
Sel Nov  8 04:15:01 ,35.021 ,15.45 ,9.28;
Sel Nov  8 04:30:01 ,39.157 ,15.10 ,7.51;
Sel Nov  8 04:45:02 ,39.521 ,12.63 ,8.10;
Sel Nov  8 05:00:01 ,207.68 ,15.91 ,14.56;
Sel Nov  8 05:15:01 ,41.163 ,9.67 ,10.25;
Sel Nov  8 05:30:01 ,37.879 ,12.00 ,7.38;
Sel Nov  8 05:45:01 ,39.732 ,16.11 ,5.09;
Sel Nov  8 06:00:01 ,42.695 ,14.09 ,5.83;
Sel Nov  8 06:15:01 ,39.983 ,14.43 ,8.42;
Sel Nov  8 06:30:01 ,52.017 ,14.46 ,8.23;
Sel Nov  8 06:45:01 ,52.401 ,14.46 ,6.27;
Sel Nov  8 07:00:02 ,65.613 ,12.55 ,10.08;
Sel Nov  8 07:15:01 ,53.607, 14.28 ,7.45;
Sel Nov  8 07:30:01 ,66.331 ,11.22 ,7.79;
Sel Nov  8 07:45:01 ,65.503 ,10.80 ,12.00;
Sel Nov  8 08:00:01 ,79.156 ,0.02 ,0.00;
Sel Nov  8 08:15:01, 0,0,0;
Sel Nov  8 08:30:01, 0,0,0;
Sel Nov  8 08:45:01, 0,0,0;
Sel Nov  8 09:00:01, 0,0,0;
Sel Nov  8 09:15:01, 0,0,0;
Sel Nov  8 09:30:01, 0,0,0;
Sel Nov  8 09:45:01, 0,0,0;
Sel Nov  8 10:00:01, 0,0,0;
Sel Nov  8 10:15:01, 0,0,0;
Sel Nov  8 10:30:01, 0,0,0;
Sel Nov  8 10:45:01, 0,0,0;
Sel Nov  8 11:00:01, 0,0,0;
Sel Nov  8 11:15:01, 0,0,0;
Sel Nov  8 11:30:01, 0,0,0;
Sel Nov  8 11:45:01, 0,0,0;
Sel Nov  8 12:00:01, 0,0,0;
Sel Nov  8 12:15:01, 0,0,0;
Sel Nov  8 12:30:01, 0,0,0;
Sel Nov  8 12:45:01, 0,0,0;
Sel Nov  8 13:00:01, 0,0,0;
Sel Nov  8 13:15:01, 0,0,0;
Sel Nov  8 13:30:01, 0,0,0;
Sel Nov  8 13:45:01, 0,0,0;
Sel Nov  8 14:00:01, 0,0,0;
Sel Nov  8 14:15:01, 0,0,0;
Sel Nov  8 14:30:01, 0,0,0;
Sel Nov  8 14:45:01, 0,0,0;
Sel Nov  8 15:00:02, 0,0,0;
Sel Nov  8 15:15:02, 0,0,0;
Sel Nov  8 15:30:01 ,52.351 ,3.61 ,3.18;
Sel Nov  8 15:45:01 ,65.667 ,1.36 ,2.31;
Sel Nov  8 16:00:01 ,89.473 ,0.93 ,1.32;
Sel Nov  8 16:15:02, 0,0,0;
Sel Nov  8 16:30:01, 0,0,0;
Sel Nov  8 16:45:01, 0,0,0;
Sel Nov  8 17:00:01, 0,0,0;
Sel Nov  8 17:15:01, 0,0,0;
Sel Nov  8 17:30:01, 0,0,0;
Sel Nov  8 17:45:01, 0,0,0;
Sel Nov  8 18:00:01, 0,0,0;
Sel Nov  8 18:15:01, 0,0,0;
Sel Nov  8 18:30:01, 0,0,0;
Sel Nov  8 18:45:01, 0,0,0;
Sel Nov  8 19:00:01, 0,0,0;
Sel Nov  8 19:15:01, 0,0,0;
Sel Nov  8 19:30:01, 0,0,0;
Sel Nov  8 19:45:01, 0,0,0;
Sel Nov  8 20:00:01, 0,0,0;
Sel Nov  8 20:15:01, 0,0,0;
Sel Nov  8 20:30:01, 0,0,0;
Sel Nov  8 20:45:01, 0,0,0;
Sel Nov  8 21:00:01, 0,0,0;
Sel Nov  8 21:15:01, 0,0,0;
Sel Nov  8 21:30:01, 0,0,0;
Sel Nov  8 21:45:01, 0,0,0;
Sel Nov  8 22:00:01, 0,0,0;
Sel Nov  8 22:15:01, 0,0,0;
Sel Nov  8 22:30:01, 0,0,0;
Sel Nov  8 22:45:01, 0,0,0;
Sel Nov  8 23:00:01, 0,0,0;
Sel Nov  8 23:15:01, 0,0,0;
Sel Nov  8 23:30:01, 0,0,0;
Sel Nov  8 23:45:01, 0,0,0;
Rab Nov  9 00:00:01, 0,0,0;
Rab Nov  9 00:15:01, 0,0,0;
Rab Nov  9 00:30:01, 0,0,0;
Rab Nov  9 00:45:01, 0,0,0;
Rab Nov  9 01:00:01, 0,0,0;
Rab Nov  9 01:15:01, 0,0,0;
Rab Nov  9 01:30:01, 0,0,0;
Rab Nov  9 01:45:01, 0,0,0;
Rab Nov  9 02:00:01, 0,0,0;
Rab Nov  9 02:15:01 ,41.604 ,18.12 ,13.00;
Rab Nov  9 02:30:01 ,39.095 ,14.58 ,8.90;
Rab Nov  9 02:45:01 ,40.07 ,15.27 ,13.51;
Rab Nov  9 03:00:01 ,38.78 ,16.20 ,13.38;
Rab Nov  9 03:15:01 ,36.09 ,16.64 ,13.53;
Rab Nov  9 03:30:01 ,34.943 ,18.30 ,14.03;
Rab Nov  9 03:45:01 ,38.551 ,19.57 ,9.17;
Rab Nov  9 04:00:01 ,43.229 ,16.58 ,12.91;
Rab Nov  9 04:15:01 ,38.882 ,17.02 ,13.23;
Rab Nov  9 04:30:01 ,34.983 ,14.87 ,4.77;
Rab Nov  9 04:45:01 ,41.714 ,15.08 ,13.15;
Rab Nov  9 05:00:01 ,35.765 ,18.07 ,13.54;
Rab Nov  9 05:15:01 ,37.41 ,15.53 ,10.75;
Rab Nov  9 05:30:01 ,41.805 ,14.70 ,10.60;
Rab Nov  9 05:45:01 ,43.258 ,10.82 ,11.86;
Rab Nov  9 06:00:01 ,38.119 ,17.19 , 9.96;
Rab Nov  9 06:15:01 ,48.913,16.80 ,3.53;
Rab Nov  9 06:30:02 ,52.198 ,14.52 ,12.54;
Rab Nov  9 06:45:02 ,49.574 ,15.33 ,13.16;
Rab Nov  9 07:00:02 ,65.58 ,12.18 ,12.17;
Rab Nov  9 07:15:02 ,52.75 ,13.89 ,11.78;
Rab Nov  9 07:30:01 ,59.231 ,12.96 ,7.41;
Rab Nov  9 07:45:01 ,62.482 ,12.52 ,11.97;
Rab Nov  9 08:00:01 ,58.276 ,7.07 ,6.76;
Rab Nov  9 08:15:01, 0,0,0;
Rab Nov  9 08:30:01, 0,0,0;
Rab Nov  9 08:45:01, 0,0,0;
Rab Nov  9 09:00:01, 0,0,0;
Rab Nov  9 09:15:02, 0,0,0;
Rab Nov  9 09:30:01, 0,0,0;
Rab Nov  9 09:45:01, 0,0,0;
Rab Nov  9 10:00:01, 0,0,0;
Rab Nov  9 10:15:01, 0,0,0;
Rab Nov  9 10:30:01, 0,0,0;
Rab Nov  9 10:45:01, 0,0,0;
Rab Nov  9 11:00:01, 0,0,0;
Rab Nov  9 11:15:01, 0,0,0;
Rab Nov  9 11:30:01, 0,0,0;
Rab Nov  9 11:45:01, 0,0,0;
Rab Nov  9 12:00:01, 0,0,0;
Rab Nov  9 12:15:01, 0,0,0;
Rab Nov  9 12:30:01, 0,0,0;
Rab Nov  9 12:45:01, 0,0,0;
Rab Nov  9 13:00:01, 0,0,0;
Rab Nov  9 13:15:01, 0,0,0;
Rab Nov  9 13:30:01, 0,0,0;
Rab Nov  9 13:45:01, 0,0,0;
Rab Nov  9 14:00:01, 0,0,0;
Rab Nov  9 14:15:01, 0,0,0;
Rab Nov  9 14:30:01, 0,0,0;
Rab Nov  9 14:45:01, 0,0,0;
Rab Nov  9 15:00:01, 0,0,0;
Rab Nov  9 15:15:01, 0,0,0;
Rab Nov  9 15:30:01, 0,0,0;
Rab Nov  9 15:45:01, 0,0,0;
Rab Nov  9 16:00:01, 0,0,0;
Rab Nov  9 16:15:01, 0,0,0;
Rab Nov  9 16:30:01, 0,0,0;
Rab Nov  9 16:45:01, 0,0,0;
Rab Nov  9 17:00:01, 0,0,0;
Rab Nov  9 17:15:01, 0,0,0;
Rab Nov  9 17:30:02, 0,0,0;
Rab Nov  9 17:45:01, 0,0,0;
Rab Nov  9 18:00:01, 0,0,0;
Rab Nov  9 18:15:02, 0,0,0;
Rab Nov  9 18:30:02, 0,0,0;
Rab Nov  9 18:45:01, 0,0,0;
Rab Nov  9 19:00:01, 0,0,0;
Rab Nov  9 19:15:01, 0,0,0;
Rab Nov  9 19:30:01, 0,0,0;
Rab Nov  9 19:45:01, 0,0,0;
Rab Nov  9 20:00:01, 0,0,0;
Rab Nov  9 20:15:01, 0,0,0;
Rab Nov  9 20:30:01, 0,0,0;
Rab Nov  9 20:45:01, 0,0,0;
Rab Nov  9 21:00:01, 0,0,0;
Rab Nov  9 21:15:01, 0,0,0;
Rab Nov  9 21:30:01, 0,0,0;
Rab Nov  9 21:45:01, 0,0,0;
Rab Nov  9 22:00:01, 0,0,0;
Rab Nov  9 22:15:01, 0,0,0;
Rab Nov  9 22:30:01, 0,0,0;
Rab Nov  9 22:45:01, 0,0,0;
Rab Nov  9 23:00:01, 0,0,0;
Rab Nov  9 23:15:01, 0,0,0;
Rab Nov  9 23:30:01, 0,0,0;
Rab Nov  9 23:45:01, 0,0,0;
Kha Nov 10 00:00:01, 0,0,0;
Kha Nov 10 00:15:01, 0,0,0;
Kha Nov 10 00:30:01, 0,0,0;
Kha Nov 10 00:45:01, 0,0,0;
Kha Nov 10 01:00:01, 0,0,0;
Kha Nov 10 01:15:01, 0,0,0;
Kha Nov 10 01:30:01, 0,0,0;
Kha Nov 10 01:45:01, 0,0,0;
Kha Nov 10 02:00:01, 0,0,0;
Kha Nov 10 02:15:01 ,45.364 ,11.99 ,13.26;
Kha Nov 10 02:30:01 ,37.33 ,17.73 ,14.57;
Kha Nov 10 02:45:01 ,40.324 ,16.92 ,12.76;
Kha Nov 10 03:00:01 ,43.549 ,16.55 ,12.31;
Kha Nov 10 03:15:01 ,38.411 ,15.75 ,9.22;
Kha Nov 10 03:30:01 ,39.133, 18.09 ,13.08;
Kha Nov 10 03:45:01 ,41.471 ,11.35 ,11.11;
Kha Nov 10 04:00:02 ,39.669 ,17.91 ,13.49;
Kha Nov 10 04:15:01 ,40.581 ,17.59 ,12.84;
Kha Nov 10 04:30:01 ,45.249 ,16.34 ,13.17;
Kha Nov 10 04:45:01 ,42.758 ,16.39 ,12.97;
Kha Nov 10 05:00:01 ,38.123 ,16.10 ,12.49;
Kha Nov 10 05:15:01 ,41.748 ,17.02 ,12.96;
Kha Nov 10 05:30:01 ,1800000.0 ,0.00 ,0.00;
Kha Nov 10 05:45:01 ,39.013 ,18.14 ,13.25;
Kha Nov 10 06:00:01 ,40.006 ,15.11 ,10.75;
Kha Nov 10 06:15:01 ,41.195 ,16.91 ,13.56;
Kha Nov 10 06:30:01 ,51.171 ,17.77 ,4.89;
Kha Nov 10 06:45:01 ,59.157 ,12.32 ,5.67;
Kha Nov 10 07:00:03 ,59.836 ,12.64 ,10.41;
Kha Nov 10 07:15:01 ,59.792 ,14.13 ,8.75;
Kha Nov 10 07:30:01 ,59.736 ,12.96 ,9.84;
Kha Nov 10 07:45:01 ,59.41 ,13.64 ,6.36;
Kha Nov 10 08:00:01 ,55.588 ,13.25 ,0.00;
Kha Nov 10 08:15:01, 0,0,0;
Kha Nov 10 08:30:01, 0,0,0;
Kha Nov 10 08:45:01, 0,0,0;
Kha Nov 10 09:00:01, 0,0,0;
Kha Nov 10 09:15:01, 0,0,0;
Kha Nov 10 09:30:01, 0,0,0;
Kha Nov 10 09:45:01, 0,0,0;
Kha Nov 10 10:00:01, 0,0,0;
Kha Nov 10 10:15:01, 0,0,0;
Kha Nov 10 10:30:01, 0,0,0;
Kha Nov 10 10:45:01, 0,0,0;
Kha Nov 10 11:00:01, 0,0,0;
Kha Nov 10 11:15:01, 0,0,0;
Kha Nov 10 11:30:01, 0,0,0;
Kha Nov 10 11:45:01, 0,0,0;
Kha Nov 10 12:00:01, 0,0,0;
Kha Nov 10 12:15:01, 0,0,0;
Kha Nov 10 12:30:01, 0,0,0;
Kha Nov 10 12:45:01, 0,0,0;
Kha Nov 10 13:00:01, 0,0,0;
Kha Nov 10 13:15:01, 0,0,0;
Kha Nov 10 13:30:01, 0,0,0;
Kha Nov 10 13:45:01, 0,0,0;
Kha Nov 10 14:00:01, 0,0,0;
Kha Nov 10 14:15:01, 0,0,0;
Kha Nov 10 14:30:01, 0,0,0;
Kha Nov 10 14:45:01, 0,0,0;
Kha Nov 10 15:00:01, 0,0,0;
Kha Nov 10 15:15:01, 0,0,0;
Kha Nov 10 15:30:01, 0,0,0;
Kha Nov 10 15:45:01, 0,0,0;
Kha Nov 10 16:00:01, 0,0,0;
Kha Nov 10 16:15:01, 0,0,0;
Kha Nov 10 16:30:03 ,39.659 ,2.40 ,1.45;
Kha Nov 10 16:45:01 ,54.292 ,1.56 ,2.16;
Kha Nov 10 17:00:02 ,68.547 ,1.20 ,2.17;
Kha Nov 10 17:15:01 ,61.458 ,0.84 ,1.52;
Kha Nov 10 17:30:01 ,61.673 ,1.63 ,1.34;
Kha Nov 10 17:45:02, 0,0,0;
Kha Nov 10 18:00:01 ,78.234 ,0.91 ,1.46;
Kha Nov 10 18:15:01, 0,0,0;
Kha Nov 10 18:30:01 ,61.745 ,1.50 ,2.11;
Kha Nov 10 18:45:01, 0,0,0;
Kha Nov 10 19:00:01 ,36.417 ,1.89 ,1.43;
Kha Nov 10 19:15:01 ,60.756 ,1.79 ,2.18;
Kha Nov 10 19:30:01, 0,0,0;
Kha Nov 10 19:45:01 ,79.122 ,1.06 ,2.23;
Kha Nov 10 20:00:01 ,60.109 ,1.59 ,1.44;
Kha Nov 10 20:15:01, 0,0,0;
Kha Nov 10 20:30:01 ,67.644 ,1.21 ,2.18;
Kha Nov 10 20:45:01 ,35.121 ,4.38 ,2.17;
Kha Nov 10 21:00:01 ,76.377 ,2.83 ,1.40;
Kha Nov 10 21:15:02 ,64.883 ,2.77 ,2.13;
Kha Nov 10 21:30:01, 0,0,0;
Kha Nov 10 21:45:01 ,69.863 ,2.19 ,0.95;
Kha Nov 10 22:00:01 ,66.845 ,2.14 ,1.37;
Kha Nov 10 22:15:02 ,52.128 ,1.48 ,2.16;
Kha Nov 10 22:30:01 ,40.315 ,4.61 ,3.84;
Kha Nov 10 22:45:01 ,44.541 ,0.97 ,2.18;
Kha Nov 10 23:00:01 ,46.596 ,2.31 ,1.43;
Kha Nov 10 23:15:01, 0,0,0;
Kha Nov 10 23:30:01, 0,0,0;
Kha Nov 10 23:45:01 ,67.717 ,4.24 ,2.17;
Jum Nov 11 00:00:01, 0,0,0;
Jum Nov 11 00:15:01 ,70.869 ,3.31 ,2.16;
Jum Nov 11 00:30:01 ,51.661 ,4.39 ,3.56;
Jum Nov 11 00:45:01 ,42.229 ,2.22 ,2.18;
Jum Nov 11 01:00:01 ,31.521 ,4.09 ,4.15;
Jum Nov 11 01:15:01 ,166.309 ,3.75 ,2.09;
Jum Nov 11 01:30:01, 0,0,0;
Jum Nov 11 01:45:01 ,169.738 ,5.22 ,3.72;
Jum Nov 11 02:00:01 ,65.579 ,2.30 ,0.00;
Jum Nov 11 02:15:01, 0,0,0;
Jum Nov 11 02:30:01 ,91.124 ,5.60 ,3.86;
Jum Nov 11 02:45:01 ,99.002 ,4.49 ,2.59;
Jum Nov 11 03:00:01 ,36.391 ,6.45 ,4.07;
Jum Nov 11 03:15:01 ,33.705 ,1.80 ,3.39;
Jum Nov 11 03:30:01 ,33.574 ,4.51 ,2.19;
Jum Nov 11 03:45:01 ,45.479 ,1.02,2.05;
Jum Nov 11 04:00:01 ,56.997 ,3.47 ,1.86;
Jum Nov 11 04:15:01 ,31.735 ,0.67 ,2.21;
Jum Nov 11 04:30:01 ,68.224 ,10.22 ,2.16;
Jum Nov 11 04:45:01 ,57.975 ,3.76 ,2.14;
Jum Nov 11 05:00:02 ,29.432 ,11.11 ,2.18;
Jum Nov 11 05:15:01 ,32.384 ,7.33 ,2.18;
Jum Nov 11 05:30:01 ,37.489 ,5.65,3.97;
Jum Nov 11 05:45:01 ,34.956 ,6.86 ,1.95;
Jum Nov 11 06:00:01 ,40.299 ,7.42 ,3.45;
Jum Nov 11 06:15:01 ,36.244 ,8.35 ,4.06;
Jum Nov 11 06:30:01 ,33.804 ,9.93 ,1.33;
Jum Nov 11 06:45:01 ,37.522 ,3.01 ,3.17;
Jum Nov 11 07:00:05 ,65.039 ,1.97 ,2.48;
Jum Nov 11 07:15:01 ,52.96 ,9.27 ,2.19;
Jum Nov 11 07:30:01 ,33.544 ,6.03 ,3.96;
Jum Nov 11 07:45:01 ,36.572 ,4.71 ,1.68;
Jum Nov 11 08:00:01 ,41.362 ,6.43 ,1.53;
Jum Nov 11 08:15:01 ,29.097 ,7.12 ,3.09;
Jum Nov 11 08:30:02 ,32.496 ,3.57 ,3.55;
Jum Nov 11 08:45:01 ,36.709 ,4.11 ,4.07;
Jum Nov 11 09:00:01 ,94.069 ,2.19 ,0.00;
Jum Nov 11 09:15:01 ,63.522 ,2.79 ,2.20 ;
Jum Nov 11 09:30:01 ,31.759 ,1.16 ,0.96;
Jum Nov 11 09:45:01 ,66.617 ,3.24 ,1.54;
Jum Nov 11 10:00:02 ,47.31 ,0.87 ,1.34;
Jum Nov 11 10:15:01 ,68.198 ,1.86 ,1.50;
Jum Nov 11 10:30:01 ,64.57 ,2.40 ,1.43;
Jum Nov 11 10:45:01, 0,0,0;
Jum Nov 11 11:00:00 ,38.892 ,2.36 ,3.05;
Jum Nov 11 11:15:01, 0,0,0;
Jum Nov 11 11:30:01 ,55.802 ,2.63 ,0.83;
Jum Nov 11 11:45:01 ,60.857 ,1.61 ,1.53;
Jum Nov 11 12:00:01 ,70.069 ,1.23 ,1.41;
Jum Nov 11 12:15:01 ,65.337 ,2.60 ,2.14;
Jum Nov 11 12:30:01, 0,0,0;
Jum Nov 11 12:45:01, 0,0,0;
Jum Nov 11 13:00:01, 0,0,0;
Jum Nov 11 13:15:01, 0,0,0;
Jum Nov 11 13:30:01, 0,0,0;
Jum Nov 11 13:45:01, 0,0,0;
Jum Nov 11 14:00:01, 0,0,0;
Jum Nov 11 14:15:01, 0,0,0;
Jum Nov 11 14:30:01, 0,0,0;
Jum Nov 11 14:45:01, 0,0,0;
Jum Nov 11 15:00:01, 0,0,0;
Jum Nov 11 15:15:02, 0,0,0;
Jum Nov 11 15:30:02, 0,0,0;
Jum Nov 11 15:45:02, 0,0,0;
Jum Nov 11 16:00:01, 0,0,0;
Jum Nov 11 16:15:01, 0,0,0;
Jum Nov 11 16:30:01, 0,0,0;
Jum Nov 11 16:45:01, 0,0,0;
Jum Nov 11 17:00:01, 0,0,0;
Jum Nov 11 17:15:01, 0,0,0;
Jum Nov 11 17:30:01, 0,0,0;
Jum Nov 11 17:45:01, 0,0,0;
Jum Nov 11 18:00:01, 0,0,0;
Jum Nov 11 18:15:01, 0,0,0;
Jum Nov 11 18:30:01, 0,0,0;
Jum Nov 11 18:45:02, 0,0,0;
Jum Nov 11 19:00:01, 0,0,0;
Jum Nov 11 19:15:01, 0,0,0;
Jum Nov 11 19:30:01, 0,0,0;
Jum Nov 11 19:45:01, 0,0,0;
Jum Nov 11 20:00:01, 0,0,0;
Jum Nov 11 20:15:01, 0,0,0;
Jum Nov 11 20:30:01, 0,0,0;
Jum Nov 11 20:45:02, 0,0,0;
Jum Nov 11 21:00:02, 0,0,0;
Jum Nov 11 21:15:01, 0,0,0;
Jum Nov 11 21:30:01, 0,0,0;
Jum Nov 11 21:45:01 ,259.911 ,2.24 ,3.62;
Jum Nov 11 22:00:01 ,203.499 ,1.27 ,2.83;
Jum Nov 11 22:15:01 ,216.366 ,2.60 ,4.04;
Jum Nov 11 22:30:01 ,153.325 ,3.15 ,3.34;
Jum Nov 11 22:45:01 ,204.449 ,3.74 ,3.97;
Jum Nov 11 23:00:01 ,204.562 ,2.42 ,5.02;
Jum Nov 11 23:15:01 ,93.587 ,2.98 ,3.31;
Jum Nov 11 23:30:01 ,192.914 ,1.79 ,2.53;
Jum Nov 11 23:45:01 ,59.91 ,3.57 ,5.35;
Sab Nov 12 00:00:01 ,57.277 ,3.73 ,4.29;
Sab Nov 12 00:15:01 ,59.001 ,1.59 ,5.59;
Sab Nov 12 00:30:01 ,56.51 ,3.22 ,5.35;
Sab Nov 12 00:45:01 ,57.31 ,4.34 ,4.20;
Sab Nov 12 01:00:01 ,50.167 ,1.90 ,5.27;
Sab Nov 12 01:15:01 ,267.724 ,3.02 ,1.46;
Sab Nov 12 01:30:01, 0,0,0;
Sab Nov 12 01:45:01, 0,0,0;
Sab Nov 12 02:00:01 ,204.561 ,1.52 ,3.13;
Sab Nov 12 02:15:02 ,409.861 ,1.60 ,3.58;
Sab Nov 12 02:30:01 ,203.824 ,3.12 ,4.72;
Sab Nov 12 02:45:01 ,37.61 ,12.37 ,15.27;
Sab Nov 12 03:00:01 ,36.053 ,18.26 ,15.29;
Sab Nov 12 03:15:01 ,37.744 ,16.43 ,13.97;
Sab Nov 12 03:30:01 ,32.359 ,18.89 ,16.13;
Sab Nov 12 03:45:01 ,42.16 ,18.09 ,14.75;
Sab Nov 12 04:00:03,36.442 ,17.29 ,14.10;
Sab Nov 12 04:15:01 ,41.973 ,17.10 ,13.84;
Sab Nov 12 04:30:01 ,43.906 ,17.99 ,13.55;
Sab Nov 12 04:45:01 ,38.71 ,18.47 ,8.01;
Sab Nov 12 05:00:02 ,35.305 ,18.94 ,11.54;
Sab Nov 12 05:15:01 ,42.594 ,17.47 ,14.91;
Sab Nov 12 05:30:01 ,34.524 ,18.88 ,14.32;
Sab Nov 12 05:45:01 ,35.234 ,17.70 ,15.54;
Sab Nov 12 06:00:02 ,38.437 ,19.71 ,13.15;
Sab Nov 12 06:15:01 ,33.634 ,17.40 ,15.01;
Sab Nov 12 06:30:01 ,36.341 ,13.59 ,15.40;
Sab Nov 12 06:45:03 ,36.495 ,17.24 ,14.09;
Sab Nov 12 07:00:06 ,52.025 ,14.71 ,6.91;
Sab Nov 12 07:15:02 ,57.098 ,9.87 ,13.09;
Sab Nov 12 07:30:01 ,60.039 ,12.31,12.20;
Sab Nov 12 07:45:01 ,65.681 ,15.08 ,14.44;
Sab Nov 12 08:00:03 ,51.619,13.72 ,8.98;
Sab Nov 12 08:15:02 , 0,0,0;
Sab Nov 12 08:30:01, 0,0,0;
Sab Nov 12 08:45:02, 0,0,0;
Sab Nov 12 09:00:01, 0,0,0;
Sab Nov 12 09:15:02, 0,0,0;
Sab Nov 12 09:30:01, 0,0,0;
Sab Nov 12 09:45:01, 0,0,0;
Sab Nov 12 10:00:01, 0,0,0;
Sab Nov 12 10:15:01, 0,0,0;
Sab Nov 12 10:30:01, 0,0,0;
Sab Nov 12 10:45:01, 0,0,0;
Sab Nov 12 11:00:01, 0,0,0;
Sab Nov 12 11:15:01, 0,0,0;
Sab Nov 12 11:30:01, 0,0,0;
Sab Nov 12 11:45:01, 0,0,0;
Sab Nov 12 12:00:01, 0,0,0;
Sab Nov 12 12:15:01, 0,0,0;
Sab Nov 12 12:30:01, 0,0,0;
Sab Nov 12 12:45:01, 0,0,0;
Sab Nov 12 13:00:01, 0,0,0;
Sab Nov 12 13:15:01, 0,0,0;
Sab Nov 12 13:30:01, 0,0,0;
Sab Nov 12 13:45:01, 0,0,0;
Sab Nov 12 14:00:01, 0,0,0;
Sab Nov 12 14:15:04, 0,0,0;
Sab Nov 12 14:30:01, 0,0,0;
Sab Nov 12 14:45:01, 0,0,0;
Sab Nov 12 15:00:01, 0,0,0;
Sab Nov 12 15:15:01, 0,0,0;
Sab Nov 12 15:30:01, 0,0,0;
Sab Nov 12 15:45:02, 0,0,0;
Sab Nov 12 16:00:01, 0,0,0;
Sab Nov 12 16:15:01, 0,0,0;
Sab Nov 12 16:30:01, 0,0,0;
Sab Nov 12 16:45:01, 0,0,0;
Sab Nov 12 17:00:01, 0,0,0;
Sab Nov 12 17:15:01, 0,0,0;
Sab Nov 12 17:30:01, 0,0,0;
Sab Nov 12 17:45:01, 0,0,0;
Sab Nov 12 18:00:01, 0,0,0;
Sab Nov 12 18:15:01, 0,0,0;
Sab Nov 12 18:30:01, 0,0,0;
Sab Nov 12 18:45:01, 0,0,0;
Sab Nov 12 19:00:01, 0,0,0;
Sab Nov 12 19:15:01, 0,0,0;
Sab Nov 12 19:30:01, 0,0,0;
Sab Nov 12 19:45:01, 0,0,0;
Sab Nov 12 20:00:01, 0,0,0;
Sab Nov 12 20:15:01, 0,0,0;
Sab Nov 12 20:30:01, 0,0,0;
Sab Nov 12 20:45:01, 0,0,0;
Sab Nov 12 21:00:01, 0,0,0;
Sab Nov 12 21:15:02, 0,0,0;
Sab Nov 12 21:30:01, 0,0,0;
Sab Nov 12 21:45:01, 0,0,0;
Sab Nov 12 22:00:01, 0,0,0;
Sab Nov 12 22:15:01, 0,0,0;
Sab Nov 12 22:30:01, 0,0,0;
Sab Nov 12 22:45:01, 0,0,0;
Sab Nov 12 23:00:01, 0,0,0;
Sab Nov 12 23:15:01, 0,0,0;
Sab Nov 12 23:30:01, 0,0,0;
Sab Nov 12 23:45:01, 0,0,0;
Ahd Nov 13 00:00:01, 0,0,0;
Ahd Nov 13 00:15:01, 0,0,0;
Ahd Nov 13 00:30:01, 0,0,0;
Ahd Nov 13 00:45:01, 0,0,0;
Ahd Nov 13 01:00:01, 0,0,0;
Ahd Nov 13 01:15:01, 0,0,0;
Ahd Nov 13 01:30:01, 0,0,0;
Ahd Nov 13 01:45:01, 0,0,0;
Ahd Nov 13 02:00:01, 0,0,0;
Ahd Nov 13 02:15:01, 0,0,0;
Ahd Nov 13 02:30:01, 0,0,0;
Ahd Nov 13 02:45:01, 0,0,0;
Ahd Nov 13 03:00:01, 0,0,0;
Ahd Nov 13 03:15:01, 0,0,0;
Ahd Nov 13 03:30:01, 0,0,0;
Ahd Nov 13 03:45:01, 0,0,0;
Ahd Nov 13 04:00:01, 0,0,0;
Ahd Nov 13 04:15:01, 0,0,0;
Ahd Nov 13 04:30:01, 0,0,0;
Ahd Nov 13 04:45:01, 0,0,0;
Ahd Nov 13 05:00:01, 0,0,0;
Ahd Nov 13 05:15:01, 0,0,0;
Ahd Nov 13 05:30:01, 0,0,0;
Ahd Nov 13 05:45:01, 0,0,0;
Ahd Nov 13 06:00:01, 0,0,0;
Ahd Nov 13 06:15:01, 0,0,0;
Ahd Nov 13 06:30:01, 0,0,0;
Ahd Nov 13 06:45:01, 0,0,0;
Ahd Nov 13 07:00:01, 0,0,0;
Ahd Nov 13 07:15:01, 0,0,0;
Ahd Nov 13 07:30:01, 0,0,0;
Ahd Nov 13 07:45:01, 0,0,0;
Ahd Nov 13 08:00:01, 0,0,0;
Ahd Nov 13 08:15:04, 0,0,0;
Ahd Nov 13 08:30:01, 0,0,0;
Ahd Nov 13 08:45:01, 0,0,0;
Ahd Nov 13 09:00:01, 0,0,0;
Ahd Nov 13 09:15:01, 0,0,0;
Ahd Nov 13 09:30:01, 0,0,0;
Ahd Nov 13 09:45:01, 0,0,0;
Ahd Nov 13 10:00:01, 0,0,0;
Ahd Nov 13 10:15:01, 0,0,0;
Ahd Nov 13 10:30:01, 0,0,0;
Ahd Nov 13 10:45:01, 0,0,0;
Ahd Nov 13 11:00:01, 0,0,0;
Ahd Nov 13 11:15:01, 0,0,0;
Ahd Nov 13 11:30:01, 0,0,0;
Ahd Nov 13 11:45:01, 0,0,0;
Ahd Nov 13 12:00:01, 0,0,0;
Ahd Nov 13 12:15:01, 0,0,0;
Ahd Nov 13 12:30:01, 0,0,0;
