Time of Day, Ping, Download Speed , Upload Speed 
 07:30:02  ,8.53 ,25.05 ,30.39 
 07:45:02  ,6.642 ,26.49 , 28.73 
 08:00:02  ,0,0,0
 08:15:02  ,8.719 ,25.94 ,29.38 
 08:30:01  ,0,0,0
 08:45:01  ,10.201 ,21.52 ,29.00 
 09:00:02  ,6.756 ,26.52 ,26.09 
 09:15:01  ,8.454 , 21.15 ,29.93 
 09:30:02  ,6.039 ,24.48 ,29.91 
 09:45:01  ,5.91 ,24.28 ,17.25 
 10:00:02  ,6.086 ,25.28 ,29.54 
 10:15:02  ,6.153 ,25.74 ,29.75 
 10:30:02  ,6.829 ,25.42 ,28.71 
 10:45:04  ,8.219 ,24.36 ,29.78 
 11:00:02  ,5.781 ,23.73 ,29.73 
 11:15:02  ,7.772 ,24.13,25.38 
 11:30:02  ,8.105 ,25.94 ,29.15 
 11:45:01  ,0,0,0
 12:00:02  ,8.516 ,24.74 ,29.55 
 12:15:05  ,26.535 ,1.34 ,0.07 
 12:30:04  ,6.077 ,27.34 ,11.74 
 12:45:02  ,7.949 ,21.05 ,30.14 
 13:00:01  ,0,0,0
 13:15:01  ,0,0,0
 13:30:01  ,0,0,0
 13:45:01  ,0,0,0
 14:00:01  ,8.298 ,26.20 ,29.37 
 14:15:01  ,5.73, 24.88 ,30.34 
 14:30:01  ,0,0,0
 14:45:01  ,0,0,0
 15:00:01  ,6.261 ,25.43 ,30.34 
 15:15:01  ,0,0,0
 15:30:01  ,0,0,0
 15:45:01  ,0,0,0
 16:00:01  ,0,0,0
 16:15:01  ,11.03 ,24.70 ,29.89 
 16:30:01  ,6.678 ,25.43 , 29.72 
 16:45:01  ,0,0,0
 17:00:01  ,0,0,0
 17:15:01  ,0,0,0
 17:30:01  ,30.579 ,1.27, 0.00 
 17:45:01  ,0,0,0
 18:00:01  ,0,0,0
 18:15:01  ,0,0,0
 18:30:01  ,10.23 ,25.59 ,28.41 
 18:45:01  ,0,0,0
 19:00:01  ,0,0,0
 19:15:01  ,0,0,0
 19:30:01  ,8.556 ,25.88 ,29.76 
 19:45:01  ,0,0,0
 20:00:01  ,0,0,0
 20:15:01  ,0,0,0
 20:30:01  ,0,0,0
 20:45:01  ,0,0,0
 21:00:01  ,6.776 ,26.72 ,29.55 
 21:15:01  ,6.139 ,25.60 ,30.14 
 21:30:01  ,0,0,0
 21:45:01  ,0,0,0
 22:00:01  ,7.056 ,26.36 ,29.71 
 22:15:01  ,0,0,0
 22:30:01  ,0,0,0
 22:45:01  ,0,0,0
 23:00:01  ,7.1 ,22.99, 28.36 
 23:15:01  ,0,0,0
 23:30:01  ,0,0,0
 23:45:01  ,6.937 ,25.93 ,29.51 
 00:00:01  ,0,0,0
 00:15:01  ,0,0,0
 00:30:01  ,8.516 ,22.38 ,29.76 
 00:45:01  ,5.746 ,0.42 ,0.00 
 01:00:01  ,0,0,0
 01:15:01  ,0,0,0
 01:30:01  ,7.115 ,25.94 ,29.34 
 01:45:01  ,0,0,0
 02:00:01  ,0,0,0
 02:15:01  ,7.99 ,24.98 ,28.11 
 02:30:01  ,8.021 ,24.52 ,29.77 
 02:45:01  ,0,0,0
 03:00:01  ,0,0,0
 03:15:01  ,6.565 ,25.29 ,29.70 
 03:30:01  ,0,0,0
 03:45:01  ,0,0,0
 04:00:01  ,8.222 ,23.90 ,27.90 
 04:15:01  ,5.584 ,23.80 ,15.65 
 04:30:01  ,0,0,0
 04:45:01  ,0,0,0
 05:00:01  ,6.89, 26.16 ,17.98 
 05:15:01  ,0,0,0
 05:30:01  ,0,0,0
 05:45:01  ,0,0,0
 06:00:01  ,7.65 ,25.81 ,30.56 
 06:15:01  ,0,0,0
 06:30:01  ,0,0,0
 06:45:01  ,8.175 ,25.74 ,28.61 
 07:00:01  ,0,0,0
 07:15:01  ,0,0,0
 07:30:01  ,0,0,0
 07:45:01  ,8.923 ,24.01 ,28.48 
 08:00:01  ,0,0,0
 08:15:01  ,7.453 ,25.94 ,29.19 
 08:30:01  ,602.643 ,26.07 ,22.81 
 08:45:01  ,0,0,0
 09:00:01  ,0,0,0
 09:15:01  ,7.991 ,22.85 ,29.19 
 09:30:01  ,5.882 ,1.05 ,0.00 
 09:45:01  ,0,0,0
 10:00:01  , 518.525 ,26.16 ,28.80 
 10:15:01  ,0,0,0
 10:30:01  ,0,0,0
 10:45:01  ,9.314 ,25.69 ,28.60 
 11:00:01  ,0,0,0
 11:15:01  ,9.812 ,24.83 ,28.24 
 11:30:01  ,0,0,0
 11:45:01  ,0,0,0
 12:00:01  ,8.518 ,25.22 ,28.64 
 12:15:01  ,0,0,0
 12:30:01  ,0,0,0
 12:45:01  ,0,0,0
 13:00:01  ,0,0,0
 13:15:01  ,0,0,0
 13:30:01  ,0,0,0
 13:45:01  ,10.098 ,22.64 ,28.25 
 14:00:01  ,0,0,0
 14:15:01  ,6.954 ,25.02 ,29.27 
 14:30:01  ,0,0,0
 14:45:01  ,8.134 ,25.98 ,28.90 
 15:00:01  ,0,0,0
 15:15:01  ,8.889 ,23.60 ,24.09 
 15:30:01  ,8.612 ,23.92 ,29.17 
 15:45:01  ,0,0,0
 16:00:01  ,0,0,0
 16:15:01  ,8.906 ,22.99 ,27.91 
 16:30:01  ,6.091 ,23.34 ,29.34 
 16:45:01  ,0,0,0
 17:00:01  ,8.78 ,22.63 ,27.55 
 17:15:01  ,8.311 ,22.90 ,28.94 
 17:30:01  ,0,0,0
 17:45:01  ,8.505 ,23.39 ,28.89 
 18:00:01  ,5.97 ,24.62 ,29.73 
 18:15:01  ,0,0,0
 18:30:01  ,0,0,0
 18:45:01  ,0,0,0
 19:00:01  ,9.424 ,24.17 ,27.89 
 19:15:01  ,0,0,0
 19:30:01  ,0,0,0
 19:45:01  ,0,0,0
 20:00:01  ,8.842 ,22.55 ,23.19 
 20:15:01  ,0,0,0
 20:30:01  ,8.24 ,24.85 ,29.58 
 20:45:01  ,6.85 ,25.64 ,28.07 
 21:00:01  ,0,0,0
 21:15:01  ,9.557 ,22.42 ,28.90 
 21:30:01  ,6.526, 23.64 ,29.34 
 21:45:01  ,6.617 ,24.04 ,23.49 
 22:00:01  ,0,0,0
 22:15:01  ,9.097 ,24.24 ,28.64 
 22:30:01  ,9.084 ,25.55 ,28.43 
 22:45:01  ,0,0,0
 23:00:01  ,0,0,0
 23:15:01  ,8.336, 23.97 ,19.10 
 23:30:01  ,8.564 ,24.37 ,15.98 
 23:45:02  ,8.112 ,24.91 ,28.79 
 00:00:01  ,0,0,0
 00:15:01  ,0,0,0
 00:30:01  ,0,0,0
 00:45:01  ,9.148 ,25.86 ,15.58 
 01:00:01  ,0,0,0
 01:15:01  ,8.608 ,25.43 ,21.91 
 01:30:01  ,0,0,0
 01:45:01  ,9.819 ,24.22 ,23.14 
 02:00:01  ,6.005 ,25.81 ,26.17 
 02:15:01  ,0,0,0
 02:30:01  ,0,0,0
 02:45:02  ,6.612 ,25.47 ,29.17 
 03:00:01  ,5.536 ,23.22 ,29.78 
 03:15:01  ,0,0,0
 03:30:01  ,0,0,0
 03:45:01  ,6.991 ,25.48 ,28.60 
 04:00:01  ,0,0,0
 04:15:01  ,9.091 ,25.54, 28.76 
 04:30:01  ,6.283 ,23.09 ,29.33 
 04:45:01  ,0,0,0
 05:00:01  ,0,0,0
 05:15:01  ,0,0,0
 05:30:01  ,7.782 ,24.62 ,29.50 
 05:45:01  ,0,0,0
 06:00:01  ,0,0,0
 06:15:01  ,0,0,0
 06:30:01  ,7.384 ,1.68 ,0.00 
 06:45:01  ,0,0,0
 07:00:01  ,8.693 ,24.68 ,28.97 
 07:15:01  ,587.015 ,25.77 ,28.25 
 07:30:01  ,0,0,0
 07:45:01  ,0,0,0
 08:00:01  ,8.238 ,23.12 ,29.73 
 08:15:01  ,6.519 ,24.61 ,29.39 
 08:30:01  ,0,0,0
 08:45:01  ,0,0,0
 09:00:01  ,6.951 ,23.02 ,28.79 
 09:15:01  ,6.102, 21.51 ,26.63 
 09:30:01  ,0,0,0
 09:45:01  , 7.531 ,20.88 ,27.81 
 10:00:01  ,6.664 ,18.49 ,26.27 
 10:15:01  ,0,0,0
 10:30:01  ,8.733 ,21.15 ,27.88 
 10:45:01  ,595.05 ,17.89 ,24.90 
 11:00:01  ,0,0,0
 11:15:01  ,7.866 ,14.59 ,25.84 
 11:30:01  ,9.132 ,16.56 ,12.55 
 11:45:01  ,0,0,0
 12:00:01  ,622.902 ,21.26 ,19.29 
 12:15:01  ,0,0,0
 12:30:01  ,9.598 ,24.28 ,29.10 
 12:45:01  ,6.131 ,15.80 ,18.33 
 13:00:01  ,9.026 ,21.92 ,26.71 
 13:15:01  ,11.682 ,23.22 ,24.01 
 13:30:01  ,7.024 ,23.41 ,28.42 
 13:45:01  ,0,0,0
 14:00:01  ,0,0,0
 14:15:01  ,511.756 ,23.69 ,28.23 
 14:30:01  ,0,0,0
 14:45:01  ,30.037 ,9.36 ,7.30 
 15:00:01  ,7.572 ,19.87 ,16.12 
 15:15:01  ,8.631 ,21.49 ,24.80 
 15:30:01  ,16.633 ,18.24 ,20.72 
 15:45:01  ,0,0,0
 16:00:01  ,10.347 ,8.64 ,14.44 
 16:15:01  ,0,0,0
 16:30:01  ,20.216 ,16.83 ,22.57 
 16:45:01  ,0,0,0
 17:00:01  ,0,0,0
 17:15:02  ,22.175 ,25.94 ,28.11 
 17:30:01  ,0,0,0
 17:45:01  ,0,0,0
 18:00:01  ,0,0,0
 18:15:01  ,0,0,0
 18:30:01  ,7.813 ,25.60 ,28.97 
 18:45:01  ,6.755 ,24.45 ,28.22 
 19:00:01  ,0,0,0
 19:15:01  ,8.712 ,24.67 ,28.81 
 19:30:01  ,8.898 ,25.04 ,28.19 
 19:45:01  ,0,0,0
 20:00:01  ,7.294 ,25.12 ,28.42 
 20:15:01  ,7.613 ,25.42, 29.52 
 20:30:01  ,5.841 ,25.38 ,29.74 
 20:45:01  ,6.406 ,25.64 ,28.90 
 21:00:02  ,7.475 ,26.06, 27.69 
 21:15:01  ,6.621 ,26.14 ,28.24 
 21:30:01  ,0,0,0
 21:45:01  ,8.739 ,25.06 ,29.16 
 22:00:01  ,8.516 ,25.78 ,27.73 
 22:15:01  ,0,0,0
 22:30:01  ,0,0,0
 22:45:01  ,0,0,0
 23:00:01  ,7.762 ,26.25 ,26.91 
 23:15:01  ,0,0,0
 23:30:01  ,569.706 ,23.54 ,28.06 
 23:45:01  ,0,0,0
 00:00:01  ,9.977 ,19.85 ,15.60 
 00:15:01  ,6.806 ,25.47, 26.73 
 00:30:01  ,8.35 ,23.96 ,29.69 
 00:45:01  ,0,0,0
 01:00:01  ,0,0,0
 01:15:01  ,11.092 ,24.21 ,29.34 
 01:30:01  ,8.853 ,25.64 ,28.41 
 01:45:01  ,5.723 ,24.37 ,29.20 
 02:00:01  ,0,0,0
 02:15:01  ,0,0,0
 02:30:01  ,6.568 ,25.11 ,28.86 
 02:45:01  ,7.864 ,26.00 ,28.97 
 03:00:01  ,0,0,0
 03:15:01  ,0,0,0
 03:30:01  ,9.083, 0.53 ,0.00 
 03:45:01  ,9.096 ,25.48 ,28.43 
 04:00:01  ,5.791 ,25.67 ,29.55 
 04:15:01  ,6.707 ,25.15 ,28.42 
 04:30:01  ,9.55 ,26.33 ,26.24 
 04:45:01  ,9.207 ,25.56 ,27.75 
 05:00:01  ,9.726 ,26.19 ,28.07 
 05:15:01  ,7.192 ,25.32 ,25.35 
 05:30:01  ,6.961, 26.07 ,28.74 
 05:45:01  ,0,0,0
 06:00:01  ,6.555 ,22.42 ,28.98 
 06:15:01  ,0,0,0
 06:30:01  ,8.017 ,25.34 ,29.37 
 06:45:01  ,0,0,0
 07:00:02  ,6.837 ,25.26 ,28.05 
 07:15:01  ,0,0,0
 07:30:01  ,0,0,0
 07:45:01  ,0,0,0
 08:00:01  ,8.432 ,24.02 ,29.19 
 08:15:01  ,0,0,0
 08:30:01  ,9.375 ,24.82 ,27.56  
 08:45:01  ,0,0,0
 09:00:01  ,8.211 ,23.26, 25.53 
 09:15:01  ,6.118 ,24.71 ,29.82 
 09:30:01  ,6.262 ,25.43 ,28.98 
 09:45:01  ,7.279 ,24.54 ,29.36 
 10:00:01  ,13.075 ,17.97 ,26.73 
 10:15:01  ,8.905 ,25.53 ,28.24 
 10:30:01  ,7.172 ,25.77 ,28.52 
 10:45:02  ,8.655 ,23.68 ,29.73 
 11:00:01  ,591.317 ,23.47,27.38 
 11:15:01  ,8.265 ,24.49 ,28.64 
 11:30:01  ,7.141 ,21.49 ,16.09 
 11:45:01  ,6.312 ,24.82, 28.35 
 12:00:01  ,8.051 ,24.32 ,29.55 
 12:15:01  ,0,0,0
 12:30:01  ,8.111, 22.85 ,27.31 
 12:45:01  ,0,0,0
 13:00:01  ,7.535 ,24.32 ,27.69 
 13:15:01  ,8.556 ,24.28 ,29.11 
 13:30:01  ,6.633 ,21.00 ,27.07 
 13:45:01  ,6.328 ,24.75 ,28.78 
 14:00:01  ,6.015 ,24.57 ,28.79 
 14:15:01  ,6.878 ,24.67 ,28.73 
 14:30:01  ,0,0,0
 14:45:01  ,8.33 ,24.40 ,13.67 
 15:00:01  ,6.519 ,23.32 ,28.24 
 15:15:01  ,8.844 ,23.12 ,27.57 
 15:30:01  ,6.341 ,23.10 ,28.23 
 15:45:01  ,9.169 ,22.58 ,23.40 
 16:00:01  ,8.749 ,13.74 ,15.68 
 16:15:01  ,7.741 ,22.26 ,19.69 
 16:30:01  ,12.346 ,22.70 , 24.48 
 16:45:01  ,9.169 ,22.30 ,26.56 
 17:00:01  ,8.615 ,20.10 ,10.82 
 17:15:01  ,568.361 ,25.21 ,27.57 
 17:30:01  ,0,0,0
 17:45:01  ,6.212 ,23.31 ,28.08 
 18:00:01  ,5.731 ,23.24 ,28.98 
 18:15:01  ,6.783 ,23.62 ,28.34 
 18:30:01  ,6.925 ,26.11 ,28.99 
 18:45:01  ,7.134 ,25.90 ,27.55 
 19:00:01  ,7.167 ,25.60 ,28.97 
 19:15:01  ,6.193 ,25.68 ,28.78 
 19:30:01  ,6.916 , 25.43 ,29.32 
 19:45:01  ,6.968 ,26.20 ,29.19 
 20:00:01  ,7.979 ,25.92, 29.34 
 20:15:01  ,7.92 ,25.53 ,28.93 
 20:30:01  ,0,0,0
 20:45:01  ,7.935 ,25.06 ,29.09 
 21:00:01  ,6.275 ,25.31 ,27.32 
 21:15:01  ,11.009 ,22.58 ,28.57 
 21:30:01  ,0,0,0
 21:45:01  ,0,0,0
 22:00:01  ,12.445 ,24.90 ,12.65 
 22:15:01  ,8.407 ,25.26 ,27.69 
 22:30:01  ,5.864 ,25.10 ,29.16 
 22:45:01  ,0,0,0
 23:00:01  ,0,0,0
 23:15:01  ,675.437 ,21.90 ,22.24 
 23:30:01  ,8.478 ,25.41 ,28.78 
 23:45:01  ,0,0,0
 00:00:01  ,0,0,0
 00:15:01  ,8.24 ,24.98 ,.1 
 00:30:01  ,6.162 ,23.14 ,26.84 
 00:45:01  ,0,0,0
 01:00:01  ,6.69 ,2.18 ,29.6 
 01:15:01  ,0,0,0
 01:30:01  ,0,0,0
 01:45:01  ,0,0,0	
 02:00:01  , 7.886 ,23.3 ,29.3 
 02:15:01  ,.602 ,24.63 ,28.94 
 02:30:01  ,0,0,0
 02:45:01  ,0,0,0
 03:00:02  ,9.693 ,2.74 ,28.0 
 03:15:01  ,8.323 ,23.88 ,18.08 
 03:30:01  ,0,0,0
 03:45:01  ,0,0,0
 04:00:01  ,7.282 ,26.4 ,28.78 
 04:15:03  ,7.986 ,2.94 ,28.77 
 04:30:01  ,6.49 ,24.24 ,24.62 
 04:45:01  ,6.42 ,2.8 ,18.62 
 0:00:01  ,0,0,0
 0:15:01  ,0,0,0
 0:30:01  ,9.23 ,26.44 ,28.19 
 0:45:01  ,0,0,0
 06:00:01  ,0,0,0
 06:15:01  ,0,0,0
 06:30:01  ,6.818, 24.87 ,2.1 
 06:45:01  ,7.782 ,2.0, 28.7 
 07:00:01  ,0,0,0
 07:15:01  ,0,0,0
 07:30:01  ,8.12 ,24.93 ,29.08 
 07:45:02  ,0,0,0
 08:00:01  ,0,0,0
 08:15:01  ,8.207 ,23.29 ,27.87 
 08:30:01  ,0,0,0
 08:45:01  ,0,0,0
 09:00:01  ,6.966 ,2.26, 26.17 
 09:15:01  ,0,0,0
 09:30:01  ,0,0,0
 09:45:01  ,0,0,0
 10:00:01  ,7.2 ,24.94 ,28.71 
 10:15:01  ,0,0,0
 10:30:01  ,0,0,0
 10:45:01  ,0,0,0
 11:00:01  ,8.878 ,24.82 ,28.24 
 11:15:01  ,0,0,0
 11:30:01  ,0,0,0
 11:45:01  ,8.481 ,23.87 ,26.43 
 12:00:01  ,0,0,0
 12:15:01  ,0,0,0
 12:30:01  ,7.078 ,2.0 ,28.42 
 12:45:01  ,8.74 ,24.68 ,29.19 
 13:00:01  ,0,0,0
 13:15:01  ,0,0,0
 13:30:01  ,8.316 ,23.47 ,29.38 
 13:45:01  ,0,0,0
 14:00:01  ,9.966 ,22.3 ,20.89 
 14:15:01  ,0,0,0
 14:30:01  ,8.321 ,2.32 ,26.72 
 14:45:01  ,0,0,0
 1:00:01  ,0,0,0
 1:15:01  ,8.66 ,21.03 ,26.8 
 1:30:01  ,0,0,0
 1:45:01  ,0,0,0
 16:00:01  ,8.602 ,24.11 ,26.8 
 16:15:01  ,7.79 ,24.00 ,28.27 
 16:30:01  ,0,0,0
 16:45:01  ,0,0,0
 17:00:01  ,7.766 ,23.73 ,18.02
 17:15:01  ,0,0,0
 17:30:01  ,0,0,0
 17:45:01  ,6.644 ,23.41 ,28.94 
 18:00:01  ,7.082 ,2.10 ,27.0 
 18:15:01  ,0,0,0
 18:30:01  ,0,0,0
 18:45:01  ,647.768 ,23.44 ,27.18 
 19:00:01  ,0,0,0
 19:15:01  ,0,0,0
 19:30:01  ,6.66 ,22.60 ,28.63 
 19:45:01  ,0,0,0
 20:00:01  ,0,0,0
 20:15:01  ,0,0,0
 20:30:01  ,6.784 ,14.07 ,1.28 
 20:45:01  ,0,0,0
 21:00:01  ,0,0,0
 21:15:01  ,0,0,0
 21:30:01  ,8.32 ,21.48 ,27.6 
 21:45:01  ,0,0,0
 22:00:02  ,7.647 ,23.78 ,27.91 
 22:15:01  ,0,0,0
 22:30:01  ,0,0,0
 22:45:01  ,0,0,0
 23:00:01  ,8.943 ,22.92 ,20.1 
 23:15:01  ,0,0,0
 23:30:01  ,0,0,0
 23:45:01  ,0,0,0
 00:00:01  ,7.644 ,24.82 ,26.7 
 00:15:01  ,0,0,0
 00:30:01  ,0,0,0
 00:45:01  ,0,0,0
 01:00:01  ,7.764 ,23.20 ,21.78 
 01:15:01  ,0,0,0
 01:30:01  ,0,0,0
 01:45:01  ,0,0,0
 02:00:01  ,0,0,0
 02:15:01  ,0,0,0
 02:30:01  ,0,0,0
 02:45:01  ,0,0,0
 03:00:01  ,0,0,0
 03:15:01  ,8.396 ,2.91 ,28.1 
 03:30:01  ,8.32 ,2.79 ,29.13 
 03:45:01  ,0,0,0
 04:00:01  ,0,0,0
 04:15:01  ,7.297 ,24.49 ,29.27 
 04:30:01  ,8.863 ,24.39 ,26.88 
 04:45:01  ,0,0,0
 0:00:01  ,0,0,0
 0:15:01  ,7.699 ,2.02 ,29.4 
 0:30:01  ,0,0,0
 0:45:01  ,0,0,0
 06:00:01  ,0,0,0
 06:15:01  ,9.784, 24.67 ,29. 
 06:30:01  ,0,0,0
 06:45:02  ,8.413 ,2.4 ,28.71 
 07:00:01  ,7.41 ,23.36 ,27.86 
 07:15:01  ,0,0,0
 07:30:01  ,0,0,0
 07:45:01  ,6.308 ,2.16 ,28.2 
 08:00:01  ,6.948 ,26.79 ,29.18 
 08:15:01  ,0,0,0
 08:30:01  ,0,0,0
 08:45:01  ,8.364 ,24.43 ,29.4 
 09:00:01  ,0,0,0
 09:15:01  ,7.83 ,26.74 ,29.13 
 09:30:01  ,0,0,0
 09:45:01  ,0,0,0
 10:00:01  ,0,0,0
 10:15:01  ,8.943 ,23.20 ,29.17 
 10:30:01  ,.673 ,2.39 ,30.83 
 10:45:01  ,0,0,0
 11:00:01  ,0,0,0
 11:15:01  ,6.996 ,26.4 ,28.94 
 11:30:01  ,.946 ,23.47 ,4.29 
 11:45:01  ,0,0,0
 12:00:01  ,0,0,0
 12:15:01  ,9.037 ,2.08 ,29.30 
 12:30:02  ,0,0,0
 12:45:01  ,0,0,0
 13:00:01  ,0,0,0
 13:15:01  ,9.069 ,24.46 ,30.1 
 13:30:01  ,0,0,0
 13:45:01  ,7.727 ,2.63 ,30.36 
 14:00:01  ,6.232 ,2.74 ,30.02 
 14:15:01  ,0,0,0
 14:30:01  ,0,0,0
 14:45:01  ,602.246 ,0.00 ,23.88 
 1:00:01  ,6.278 ,22.86 ,17.3 
 1:15:01  ,0,0,0
 1:30:02  ,0,0,0
 1:45:01  ,6.76 ,27.12 ,29.90 
 16:00:01  ,6.038 ,26.74 ,29.49 
 16:15:01  ,7.063 ,26.19 ,29.43 
 16:30:01  ,6.183 ,24.32 ,29.36 
 16:45:01  ,7.26 ,26.40 ,27.20 
 17:00:01  ,0,0,0
 17:15:01  ,0,0,0
 17:30:01  ,7.923 ,26.47 ,24.97 
 17:45:01  ,.2 ,24.76 ,28.0 
 18:00:01  ,0,0,0
 18:15:01  ,9.408 ,24.28 ,28.99 
 18:30:01  ,6.762 ,16.9 ,24.29 
 18:45:01  ,0,0,0
 19:00:01  ,0,0,0
 19:15:01  ,9.93 ,26.87 ,29.49 
 19:30:01  ,8. ,26.33 ,29.2 
 19:45:01  ,0,0,0
 20:00:01  ,8.041 ,24.74 ,29.7 
 20:15:01  ,6.672 ,2.14 ,29.48 
 20:30:01  ,0,0,0
 20:45:01  ,0,0,0
 21:00:01  ,7. ,2.9 ,27.07 
 21:15:01  ,8.08 ,24.94 ,29.30 
 21:30:01  ,0,0,0
 21:45:02  ,0,0,0
 22:00:01  ,6.104 ,2.67 ,28.08 
 22:15:01  ,0,0,0
 22:30:01  ,0,0,0
 22:45:01  ,0,0,0
 23:00:01  ,0,0,0
 23:15:01  ,9.63 ,23.40 ,29.37 
 23:30:01  ,10.299 ,23.49 ,28.29 
 23:45:01  ,0,0,0
 00:00:01  ,0,0,0
 00:15:01  ,0,0,0
 00:30:01  ,8.973 ,24.70 ,29. 
 00:45:01  ,0,0,0
 01:00:01  ,0,0,0
 01:15:01  ,6.763 ,26.49 ,28.80 
 01:30:01  ,8.428 ,2.42 ,29.92 
 01:45:01  ,0,0,0
 02:00:01  ,7.931 ,24.71 ,21.67 
 02:15:01  ,0,0,0
 02:30:01  ,8.644 ,2.36 ,28.78 
 02:45:01  ,.679 ,24.2 ,30.6 
 03:00:01  ,6.981 ,26.9 ,29.19 
 03:15:01  ,0,0,0
 03:30:01  ,0,0,0
 03:45:01  ,601.93 ,23.38 ,29.26 
 04:00:01  ,8.16 ,2.31 ,28.23 
 04:15:01  ,0,0,0
 04:30:01  ,0,0,0
 04:45:01  ,0,0,0
 0:00:01  ,0,0,0
 0:15:01  ,0,0,0
 0:30:01  ,0,0,0
 0:45:01  ,0,0,0
 06:00:01  ,8.83 ,2.42 ,30.34 
 06:15:01  ,90.01 ,2.94 ,27.4 
 06:30:01  ,8.109 ,26.01 ,29.33 
 06:45:01  ,8.37 ,2.30 ,29.4 
 07:00:01  ,0,0,0
 07:15:01  ,7.817 ,24.81 ,29.83 
 07:30:01  ,8.6 ,24.7 ,29.79 
 07:45:01  ,7.12 ,26.09 , 29.17 
 08:00:01  ,0,0,0
 08:15:01  ,8.079 ,24.42 ,30.2 
 08:30:01  ,8.481 ,24.17 ,12.66 
 08:45:01  ,0,0,0
 09:00:02  ,0,0,0
 09:15:01  ,9.868 ,2.32 ,2.97 
 09:30:02  ,7.713 ,2.37, 14.8 
 09:45:01  ,6.069 ,23.08 ,27.82 
 10:00:01  , .72 ,24.32 ,29.76 
 10:15:01  ,8.09 ,2.73 ,28.60 
 10:30:01  ,0,0,0
 10:45:01  ,0,0,0
 11:00:01  ,8.288 ,23.77 ,28.62 
 11:15:01  ,0,0,0
 11:30:01  ,8.64 ,26.39 ,29.7 
 11:45:01  ,7.244 ,26.79 ,29.76 
 12:00:01  ,13.481 ,26.83 ,29.38 
 12:15:01  ,6.686 ,24.89 ,28.40 
 12:30:01  ,10.086 ,24.01 ,28.8 
 12:45:01  ,0,0,0
 13:00:01  ,8.992 ,23.91 ,28.71 
 13:15:01  ,9.99 ,24.67 ,28.7 
 13:30:01  ,6.87 ,23.3 ,29.23 
 13:45:01  ,7.332 ,2.30 ,29.08 
 14:00:01  ,0,0,0
 14:15:01  ,8.92 ,24.2 ,27.40 
 14:30:01  ,6.42 ,22.4 ,29.1 
 14:45:01  ,6.88 ,2.68 ,29.00 
 1:00:01  ,0,0,0
 1:15:01  ,0,0,0
 1:30:01  ,9.609 ,10.38 ,4.46 
 1:45:01  ,7.64 ,21.83 ,28.98 
 16:00:01  ,0,0,0
 16:15:01  ,12.669 ,9.18 ,28.7 
 16:30:01  ,6.80 ,12.43 ,27.8 
 16:45:01  ,8.28 ,.66 ,26.6 
 17:00:01  ,6.017 ,18.84 ,20.1 
 17:15:01  ,7.91 ,21.20 ,29.33 
 17:30:01  ,0,0,0
 17:45:02  ,0,0,0
 18:00:01  ,7.693 ,19.92 ,29.49 
 18:15:01  ,0,0,0
 18:30:01  ,0,0,0
 18:45:01  ,6.823 ,1.76 ,19.4 
 19:00:01  ,10.214 ,12.66 ,28.43 
 19:15:01  ,8.3 ,8.67 ,28.94 
 19:30:01  ,6.637 ,6.88 ,19.46 
 19:45:01  ,6.87 ,.70 ,8.94 
 20:00:01  ,0,0,0
 20:15:01  ,9.61 ,8.14 ,27.6 
 20:30:01  ,606.61 ,8.04 ,26.7 
 20:45:01  ,8.389 ,7.97 ,27.08 
 21:00:01  ,0,0,0
 21:15:01  ,0,0,0
 21:30:01  ,9.806 ,6.84 ,29.33 
 21:45:01  ,7.469 ,3.48 ,29.26 
 22:00:01  ,11.09 ,4.68 ,24.1 
 22:15:01  ,0,0,0
 22:30:01  ,9.07 ,4.0 ,27.48 
 22:45:01  ,0,0,0
 23:00:01  ,16.473 ,2.0 ,24.27 
 23:15:01  ,0,0,0
 23:30:01  ,7.231 ,2.79 ,28.7 
 23:45:01  ,7.948 ,3.12 ,20.14 
 00:00:01  ,.67 ,2.0 ,20.22 
 00:15:01  ,0,0,0
 00:30:01  ,0,0,0
 00:45:01  ,0,0,0
 01:00:01  ,617.172 ,4.99 ,2.26 
 01:15:01  ,9.486 ,4.21 ,26.36 
 01:30:01  ,6.184 ,4.03 ,26.80 
 01:45:01  , 68.673 ,.22 ,14.67 
 02:00:01  ,8.67 ,6.3 ,19.63 
 02:15:01  ,9.431 ,7.96 ,28.9 
 02:30:01  ,7.78 ,8.7 ,29.80 
 02:45:01  ,0,0,0
 03:00:01  ,96.386 ,18.16 ,28.94 
 03:15:01  , 9.284 ,11.1 ,28.08 
 03:30:01  ,7.712 ,22.6 ,28.34 
 03:45:01  ,8.898, 2.8 ,27.91 
 04:00:01  ,7.813 ,24.94 ,29.12 
 04:15:01  ,0,0,0
 04:30:01  ,9.889 ,24.6 ,29.00 
 04:45:01  ,0,0,0
 0:00:01  ,0,0,0
 0:15:01  ,7.16 ,2.90 ,29.72 
 0:30:01  ,6.861 ,24.24 ,28.98 
 0:45:01  ,8.6 ,26.41 ,29.97 
 06:00:01  ,0,0,0
 06:15:01  ,0,0,0
 06:30:01  ,9.434 ,26.16 ,29.3
 06:45:01  ,0,0,0
 07:00:01  ,0,0,0
 07:15:01  ,0,0,0
 07:30:01  ,94.71 ,26.00 ,28.77 
 07:45:02  ,0,0,0
